16159,4801,435,1
6633,17054,435,1
20818,13117,435,1
21049,17176,435,1
14725,15350,435,1
13722,7190,435,1
5420,7509,435,1
18726,757,435,1
13604,9542,435,1
9930,574,435,1
24324,14935,435,1
2438,1761,435,1
6749,15774,435,1
3120,17452,435,1
19889,21,435,1
21636,23502,435,1
23558,3228,435,1
5264,8389,435,1
24180,14431,435,1
1230,5624,435,1
23754,1115,435,1
4429,17290,435,1
8059,15792,435,1
3233,5624,435,1
23067,24623,435,1
7877,1708,435,1
18938,1997,435,1
26005,16023,435,1
4649,22840,435,1
3939,18847,435,1
18668,3730,435,1
10220,17099,435,1
6254,756,435,1
23570,19773,435,1
3091,4432,435,1
25321,24452,435,1
14943,24905,435,1
25096,21,435,1
22870,2881,435,1
992,1906,435,1
12767,1438,435,1
12575,397,435,1
15253,94,435,1
26047,24906,435,1
10086,441,435,1
7806,735,435,1
23635,23620,435,1
17945,17743,435,1
17459,23761,435,1
1706,17680,435,1
10174,1283,435,1
11110,20859,435,1
18143,1148,435,1
11153,17743,435,1
10486,19199,435,1
19621,23604,435,1
12341,2403,435,1
23427,12946,435,1
18367,14803,435,1
24679,15820,435,1
16307,5113,435,1
4815,23616,435,1
17464,2087,435,1
11969,16205,435,1
9665,2784,435,1
19621,23948,435,1
7806,7509,435,1
20772,16074,435,1
25868,22050,435,1
9853,1708,435,1
21434,4256,435,1
17178,336,435,1
896,5627,435,1
21916,954,435,1
19821,24306,435,1
25861,713,435,1
2996,6416,435,1
15236,2351,435,1
2255,9614,435,1
24467,4845,435,1
8252,1014,435,1
11153,17448,435,1
2412,15056,435,1
23656,1115,435,1
13604,293,435,1
1315,1488,435,1
23051,13816,435,1
14300,20653,435,1
25868,14444,435,1
7814,23912,435,1
16577,1128,435,1
24783,7554,435,1
4027,24453,435,1
4267,15166,435,1
1885,8214,435,1
14627,9932,435,1
3788,6616,435,1
13604,4845,435,1
5784,12719,435,1
18257,95,435,1
14549,1482,435,1
14300,14900,435,1
9482,1878,435,1
5720,12163,435,1
20801,21355,435,1
12392,8209,435,1
15411,7963,435,1
344,454,435,1
25042,16810,435,1
16390,7210,435,1
6786,452,435,1
24324,44,435,1
16450,614,435,1
24138,9849,435,1
12454,1599,435,1
10296,11400,435,1
1233,854,435,1
4348,15047,435,1
9131,14661,435,1
23067,23838,435,1
15103,13069,435,1
24729,2077,435,1
19621,24243,435,1
20598,10070,435,1
7186,15499,435,1
11967,24243,435,1
25790,1260,435,1
9482,14948,435,1
3788,7925,435,1
4318,7262,435,1
601,713,435,1
18165,20482,435,1
12923,15735,435,1
13108,3654,435,1
12767,15167,435,1
18366,5972,435,1
24324,847,435,1
18470,966,435,1
14943,5662,435,1
10082,137,435,1
9482,20882,435,1
10849,1014,435,1
17391,10167,435,1
2573,1184,435,1
23865,1826,435,1
10362,21914,435,1
22321,4305,435,1
12515,8429,435,1
24330,67,435,1
21856,22424,435,1
4348,3502,435,1
11626,12347,435,1
4778,13206,435,1
24180,15821,435,1
24138,9054,435,1
17464,137,435,1
14910,15145,435,1
11548,4459,435,1
15959,4956,435,1
14282,4886,435,1
5504,1284,435,1
17061,12289,435,1
17808,1035,435,1
3448,49,435,1
8190,296,435,1
23073,18225,435,1
7940,22793,435,1
14299,1202,435,1
14549,743,435,1
1451,7616,435,1
5780,17757,435,1
21600,23054,435,1
2404,23718,435,1
20801,574,435,1
13089,17452,435,1
17280,11473,435,1
12949,12391,435,1
8268,24915,435,1
12878,15346,435,1
11110,9849,435,1
22719,1533,435,1
11310,6683,435,1
1221,1234,435,1
18257,111,435,1
10997,20499,435,1
22024,23864,435,1
13280,7963,435,1
22271,24910,435,1
11060,13558,435,1
6347,3627,435,1
14943,1623,435,1
9853,3743,435,1
11548,7949,435,1
20983,18231,435,1
17179,18443,435,1
22226,1275,435,1
11624,21778,435,1
11153,9131,435,1
2253,11307,435,1
1885,20117,435,1
7687,1313,435,1
3233,24243,435,1
1436,19519,435,1
1999,1708,435,1
912,10076,435,1
4209,2447,435,1
18319,9801,435,1
16307,12892,435,1
543,8947,435,1
7186,19619,435,1
17832,3313,435,1
9598,14303,435,1
25267,650,435,1
601,24131,435,1
7814,1035,435,1
3233,22583,435,1
13151,65,435,1
9282,20907,435,1
22962,20348,435,1
9103,23222,435,1
24061,191,435,1
21661,20400,435,1
9587,17970,435,1
17178,24109,435,1
4081,24021,435,1
2830,513,435,1
25868,23616,435,1
18111,23761,435,1
18605,4577,435,1
23635,5293,435,1
12203,5514,435,1
16511,1747,435,1
7186,19827,435,1
21552,966,435,1
1698,894,435,1
15060,6549,435,1
20268,3627,435,1
7626,2047,435,1
1870,7672,435,1
12524,545,435,1
26291,16058,435,1
14300,6031,435,1
23109,24238,435,1
749,4877,435,1
21434,22501,435,1
10727,5236,435,1
24744,22,435,1
5469,24774,435,1
17053,64,435,1
18808,22424,435,1
18668,16568,435,1
23109,12347,435,1
4081,4084,435,1
1885,23556,435,1
13151,498,435,1
10362,17264,435,1
9424,419,435,1
6587,4242,435,1
21934,7698,435,1
14243,5131,435,1
7529,23944,435,1
23007,3623,435,1
9482,813,435,1
9853,418,435,1
9482,179,435,1
1479,869,435,1
4297,7729,435,1
18938,13408,435,1
11442,14527,435,1
17061,24317,435,1
18574,22,435,1
14388,16074,435,1
12949,1410,435,1
26005,3600,435,1
20101,1695,435,1
1706,24341,435,1
12352,6099,435,1
21661,11117,435,1
896,2824,435,1
11568,22077,435,1
3788,9975,435,1
3788,9974,435,1
761,24032,435,1
8158,15564,435,1
25096,1761,435,1
10086,1708,435,1
2573,12174,435,1
15770,17434,435,1
19621,24035,435,1
16159,2411,435,1
20598,16629,435,1
11153,735,435,1
18668,18443,435,1
17179,16473,435,1
1409,23948,435,1
8651,12835,435,1
6204,515,435,1
26047,1211,435,1
18726,743,435,1
976,3153,435,1
18727,22424,435,1
24180,15732,435,1
11548,62,435,1
3120,12177,435,1
24324,122,435,1
25950,7387,435,1
14755,19648,435,1
25868,404,435,1
24006,14981,435,1
11649,18212,435,1
2645,485,435,1
26291,15634,435,1
10356,15346,435,1
3174,7509,435,1
1037,23718,435,1
1479,24908,435,1
18143,19773,435,1
10668,2368,435,1
23051,697,435,1
18574,21808,435,1
12966,19519,435,1
23338,2154,435,1
3164,749,435,1
7806,7792,435,1
19625,13888,435,1
10700,7652,435,1
11548,132,435,1
24138,2193,435,1
10727,23834,435,1
14113,420,435,1
25589,10070,435,1
19327,14343,435,1
5784,21732,435,1
10393,10070,435,1
18113,20348,435,1
13515,11681,435,1
26033,1,435,1
22791,24907,435,1
2996,452,435,1
919,15699,435,1
5412,664,435,1
10057,1411,435,1
10161,16554,435,1
7222,17680,435,1
7186,24202,435,1
1436,3264,435,1
2830,1662,435,1
10722,4956,435,1
4022,2974,435,1
7648,4432,435,1
21293,19773,435,1
11967,22583,435,1
12392,19131,435,1
5074,405,435,1
6254,98,435,1
4318,787,435,1
13869,15820,435,1
1706,1019,435,1
7186,27223,435,1
22278,19252,435,1
7932,13171,435,1
12949,23,435,1
12392,2216,435,1
21533,9963,435,1
10700,2392,435,1
11383,86,435,1
13722,1053,435,1
25537,21662,435,1
15652,4585,435,1
5784,18871,435,1
21530,13224,435,1
12949,3271,435,1
8348,1226,435,1
18574,2153,435,1
14300,132,435,1
1151,23834,435,1
18726,1747,435,1
7161,12835,435,1
21611,1010,435,1
23635,15997,435,1
8625,7509,435,1
11548,10047,435,1
17361,7687,435,1
18109,1280,435,1
8651,10167,435,1
6204,3622,435,1
4544,15166,435,1
13158,1609,435,1
15943,574,435,1
16374,19131,435,1
3233,17904,435,1
12373,939,435,1
3467,24809,435,1
2645,2448,435,1
9482,19443,435,1
3091,13117,435,1
4297,5003,435,1
26047,8915,435,1
3091,24291,435,1
2996,147,435,1
9841,4065,435,1
23635,15579,435,1
8746,4705,435,1
10082,24912,435,1
4574,7509,435,1
976,2611,435,1
12392,4065,435,1
19243,23912,435,1
4318,20642,435,1
13089,296,435,1
1906,21627,435,1
18574,20859,435,1
4186,2258,435,1
24026,23078,435,1
10505,24911,435,1
19625,27223,435,1
20801,18050,435,1
9482,7660,435,1
10086,574,435,1
18668,7103,435,1
12392,314,435,1
22278,2140,435,1
11153,1708,435,1
17086,1090,435,1
20983,15133,435,1
4318,17507,435,1
16062,10332,435,1
408,1031,435,1
17391,14040,435,1
1379,713,435,1
22870,15066,435,1
2404,24317,435,1
13643,1747,435,1
11153,7963,435,1
4685,63,435,1
13848,392,435,1
14526,17743,435,1
9954,21355,435,1
16450,3623,435,1
9954,12404,435,1
16511,1236,435,1
7550,14381,435,1
15360,8388,435,1
18938,80,435,1
20268,15728,435,1
2422,189,435,1
23570,2230,435,1
21498,4577,435,1
23109,7312,435,1
19351,20642,436,1
22724,9739,436,1
12824,18090,436,1
14571,292,436,1
14943,937,436,1
24324,385,436,1
24696,12428,436,1
11314,13226,436,1
9407,5176,436,1
8558,1711,436,1
7161,13120,436,1
2855,23502,436,1
23323,938,436,1
7814,12099,436,1
25244,763,436,1
23107,17775,436,1
15912,861,436,1
7932,88,436,1
15253,1450,436,1
11161,10015,436,1
11314,134,436,1
24052,14814,436,1
15657,4320,436,1
8269,15820,436,1
22723,9963,436,1
2572,1947,436,1
8367,824,436,1
1499,13909,436,1
2372,17775,436,1
24729,704,436,1
7649,13712,436,1
8190,15346,436,1
3163,12311,436,1
15253,2785,436,1
24052,2099,436,1
344,24113,436,1
16327,168,436,1
3603,19550,436,1
10668,19642,436,1
13365,23718,436,1
19320,1359,436,1
23315,16752,436,1
10727,13048,436,1
19320,13797,436,1
14014,22683,436,1
14380,20705,436,1
20110,23493,436,1
18992,1004,436,1
9482,20065,436,1
5289,12468,436,1
10082,2392,436,1
14113,1174,436,1
3188,13900,436,1
14715,23944,436,1
4815,1019,436,1
2205,19965,436,1
2372,13648,436,1
2572,2876,436,1
912,1447,436,1
25790,6120,436,1
5784,2541,436,1
959,14531,436,1
11121,21662,436,1
17808,19207,436,1
11314,9795,436,1
641,2409,436,1
16374,23884,436,1
6547,8671,436,1
7747,61,436,1
12982,17302,436,1
1664,1763,436,1
4645,14433,436,1
11224,1275,436,1
21820,24683,436,1
13,16353,436,1
2647,6074,436,1
24404,15079,436,1
1373,12163,436,1
4815,1438,436,1
24634,24664,436,1
24502,1806,436,1
26260,3050,436,1
10057,1366,436,1
7542,9849,436,1
21137,25,436,1
14113,2331,436,1
2294,21056,436,1
5505,21937,436,1
18369,23944,436,1
24467,9,436,1
13188,16074,436,1
17108,21662,436,1
21137,15792,436,1
18726,5182,436,1
17199,5646,436,1
4220,1014,436,1
24696,15377,436,1
7131,12174,436,1
2372,399,436,1
22791,18793,436,1
20364,176,436,1
21207,592,436,1
2372,244,436,1
14635,903,436,1
26034,22664,436,1
22226,3136,436,1
4887,490,436,1
4685,351,436,1
22199,15346,436,1
1315,18181,436,1
15411,23834,436,1
18109,11008,436,1
18470,191,436,1
18470,197,436,1
9352,1253,436,1
15271,2442,436,1
7649,11937,436,1
25421,938,436,1
3093,15346,436,1
19320,24798,436,1
14343,14661,436,1
15266,24481,436,1
22886,11966,436,1
13505,15346,436,1
15360,9999,436,1
4081,23276,436,1
11060,13563,436,1
3742,22111,436,1
7251,490,436,1
7251,490,436,1
13151,217,436,1
13730,12160,436,1
14918,21,436,1
2572,24921,436,1
1000,6069,436,1
2855,23580,436,1
25864,3341,436,1
9666,2392,436,1
13604,3960,436,1
17108,7190,436,1
7550,612,436,1
14174,15147,436,1
24696,9405,436,1
13,2392,436,1
24026,11861,436,1
3393,282,436,1
7940,21837,436,1
21916,9614,436,1
761,14661,436,1
3164,2069,436,1
21212,16035,436,1
19136,14661,436,1
8558,19533,436,1
17178,19773,436,1
7363,7509,436,1
2205,11701,436,1
11314,2142,436,1
9284,4886,436,1
15933,2958,436,1
1664,1788,436,1
3894,9234,436,1
16367,22695,436,1
4873,23186,436,1
11558,346,436,1
971,352,436,1
919,13262,436,1
11383,10167,436,1
8158,8294,436,1
1090,24021,436,1
11649,7310,436,1
9598,1014,436,1
23252,11309,436,1
6633,14206,436,1
13188,1697,436,1
23202,17934,436,1
1664,407,436,1
14134,976,436,1
20749,274,436,1
7898,18183,436,1
16669,168,436,1
6587,20823,436,1
7747,4063,436,1
6763,376,436,1
344,3942,436,1
7556,15346,436,1
5505,23864,436,1
19104,10433,436,1
15289,342,436,1
14943,24021,436,1
19799,3395,436,1
304,17347,436,1
2647,374,436,1
2084,24341,436,1
4145,1263,436,1
12128,16023,436,1
15862,16192,436,1
1090,4218,436,1
18026,23914,436,1
9325,1111,436,1
14300,16607,436,1
21176,13117,436,1
11851,36,436,1
10448,342,436,1
7758,2392,436,1
11314,1219,436,1
18109,13117,436,1
7344,147,436,1
23370,22614,436,1
6480,24905,436,1
20575,6031,436,1
19481,1159,436,1
8235,9999,436,1
24404,7652,436,1
22911,19719,436,1
4815,19658,436,1
2084,13117,436,1
1037,18089,436,1
11306,3519,436,1
12949,15294,436,1
15943,22,436,1
24729,731,436,1
17035,7481,436,1
8296,1146,436,1
9930,1777,436,1
25207,37,436,1
13,19442,436,1
9482,11427,436,1
21736,15147,436,1
1710,8580,436,1
15411,18327,436,1
17742,1563,436,1
5517,15311,436,1
22321,1244,436,1
12923,15157,436,1
25267,9379,436,1
2486,1036,436,1
1885,4669,436,1
5289,23718,436,1
11314,6223,436,1
15862,8389,436,1
12392,1092,436,1
22886,12388,436,1
1409,24351,436,1
22173,5210,436,1
14014,9849,436,1
11314,3738,436,1
10174,13951,436,1
11548,15294,436,1
14304,9231,436,1
22724,225,436,1
25861,17456,436,1
11548,2069,436,1
15615,508,436,1
17630,24243,436,1
22226,12719,436,1
13151,218,436,1
3091,15346,436,1
25939,12373,436,1
13151,12646,436,1
13151,3328,436,1
2412,98,436,1
20964,2034,436,1
17391,24317,436,1
7648,22685,436,1
24871,1906,436,1
13622,13043,436,1
3894,3942,436,1
11306,763,436,1
1885,13262,436,1
919,12327,436,1
9482,23887,436,1
15457,113,436,1
11314,24671,436,1
24744,12104,436,1
4867,24740,436,1
1698,311,436,1
19320,11434,436,1
19310,3858,436,1
16217,9583,436,1
4081,811,436,1
16669,17443,436,1
10161,23780,436,1
14134,1844,436,1
15933,4175,436,1
20268,18212,436,1
19320,3231,436,1
11306,2405,436,1
21197,24629,436,1
4267,2337,436,1
21132,117,436,1
1230,20448,436,1
2647,13171,436,1
12454,17811,436,1
17108,11307,436,1
3624,385,436,1
14113,4600,436,1
21434,19233,436,1
16374,22685,436,1
5412,239,436,1
26047,355,436,1
21293,123,436,1
24696,5006,436,1
23051,22326,436,1
15657,345,436,1
9916,99,436,1
5708,1178,436,1
1497,24341,436,1
10082,13157,436,1
12949,6364,436,1
15240,23575,436,1
4815,21355,436,1
22321,21255,436,1
1664,15344,436,1
9482,399,436,1
9424,9224,436,1
344,5210,436,1
8357,1765,436,1
15457,12106,436,1
10922,18846,436,1
17230,1772,436,1
9819,10175,436,1
912,664,436,1
9482,685,436,1
11314,16836,436,1
15236,2278,436,1
24879,10070,436,1
23315,11728,436,1
6470,4957,436,1
3939,8633,436,1
23911,17597,436,1
9482,1226,436,1
24873,1253,436,1
11548,5647,436,1
25817,22,436,1
14346,17451,436,1
15854,23754,436,1
22753,11696,436,1
1664,9346,436,1
17280,9354,436,1
11314,11448,436,1
4815,14786,436,1
12392,861,436,1
15959,1434,436,1
23154,10637,436,1
5359,6364,436,1
16327,20704,436,1
5956,11844,436,1
19243,18017,436,1
4244,15569,436,1
18083,1979,436,1
7747,1055,436,1
24467,274,436,1
10727,7509,436,1
11310,9855,436,1
22199,13542,436,1
22860,4338,436,1
18808,11114,436,1
14034,3600,436,1
8880,2142,436,1
4244,10531,436,1
25421,2986,436,1
15210,713,436,1
10601,23761,436,1
8252,9369,436,1
25061,17451,436,1
16936,2105,436,1
18274,22790,436,1
21132,461,436,1
14134,13561,436,1
8348,296,436,1
11306,749,436,1
2645,14861,436,1
11314,124,436,1
26033,10602,436,1
2404,147,436,1
15684,98,436,1
11121,12311,436,1
761,8590,436,1
9961,1019,436,1
17808,19520,436,1
11548,17680,436,1
3788,21913,436,1
23909,18018,436,1
16367,22608,436,1
1664,18968,436,1
1151,3862,436,1
601,20848,436,1
14113,13117,436,1
24275,2835,436,1
4815,13117,436,1
21293,7698,436,1
4081,21,436,1
2572,17521,436,1
11355,8638,436,1
8268,24916,436,1
14571,1609,436,1
3164,13911,436,1
15817,19760,436,1
8870,13117,436,1
4887,13117,436,1
7251,745,436,1
10844,1226,436,1
15720,14248,436,1
8268,2314,436,1
14299,1146,436,1
4815,3698,436,1
26260,3054,436,1
3742,24658,436,1
5813,22531,436,1
8158,4585,436,1
26260,3048,436,1
2205,24140,436,1
23107,14635,436,1
11306,1027,436,1
16669,14786,436,1
11144,8584,436,1
4244,8889,436,1
25321,3880,436,1
8059,2861,436,1
13218,5,436,1
4544,12174,436,1
2572,21816,436,1
2098,1607,436,1
7649,13744,436,1
21319,756,436,1
7648,9446,436,1
22724,20950,436,1
24585,22123,436,1
7373,3960,436,1
2645,1447,436,1
25760,13157,436,1
21650,1072,436,1
8059,8864,436,1
22839,18652,436,1
9482,1386,436,1
23522,23753,436,1
20749,169,436,1
6707,2392,436,1
6587,7934,436,1
21319,23222,436,1
23315,19203,436,1
8378,193,436,1
11306,23222,436,1
12622,37,436,1
13006,32345,436,1
241,17211,436,1
24275,13524,436,1
11851,109,436,1
18319,15417,436,1
25782,1219,436,1
7737,167,436,1
5552,5239,436,1
3788,14539,436,1
13,14487,436,1
18834,191,436,1
22024,743,436,1
5784,12393,436,1
26005,17865,436,1
9284,7190,436,1
22322,19867,436,1
19888,14619,436,1
23154,13539,436,1
19011,9996,436,1
14384,15399,436,1
9916,24362,436,1
7649,17575,436,1
3120,19316,436,1
5289,9180,436,1
5264,1307,436,1
14910,19886,436,1
23656,23752,436,1
24467,508,436,1
1664,1547,436,1
1525,22430,436,1
13853,19203,436,1
14034,12590,436,1
23073,9783,436,1
4764,17993,436,1
7251,14935,436,1
10616,11937,436,1
8929,441,436,1
14134,46,436,1
4873,11398,436,1
10296,24917,436,1
13730,749,436,1
21530,772,436,1
22318,1337,436,1
26260,3047,436,1
16180,20164,436,1
18726,1608,436,1
2686,23752,436,1
5784,697,436,1
4778,102,436,1
24729,24172,436,1
10755,24294,436,1
5412,1708,436,1
7504,15350,436,1
7048,5293,436,1
1451,6991,436,1
11548,1992,436,1
17361,7963,436,1
8872,1708,436,1
18574,7949,436,1
17452,11709,436,1
13482,9140,436,1
22911,15612,436,1
6902,23912,436,1
1152,4585,436,1
2572,11522,436,1
18083,187,436,1
8268,8475,436,1
2404,20686,436,1
9916,5972,436,1
14300,9849,436,1
601,24919,436,1
601,24918,436,1
14725,22820,436,1
13188,16902,436,1
13151,22231,436,1
12312,3730,436,1
9482,1487,436,1
1837,528,436,1
24696,14277,436,1
23051,22362,436,1
9430,17037,436,1
18012,1538,436,1
10851,9849,436,1
15236,7976,436,1
7814,23325,436,1
7814,23324,436,1
15657,3192,436,1
3164,11516,436,1
24879,13464,436,1
24502,6857,436,1
23909,1473,436,1
16613,11307,436,1
20964,16795,436,1
4645,163,436,1
1138,1139,436,1
10922,5268,436,1
26311,3956,436,1
7621,1090,436,1
5281,22093,436,1
3091,20907,436,1
17178,20859,436,1
21212,22525,436,1
15657,515,436,1
11314,790,436,1
16499,545,436,1
16390,1012,436,1
13370,11969,436,1
22911,16139,436,1
19320,2224,436,1
23323,16089,436,1
17053,1999,436,1
18431,1526,436,1
7158,5471,436,1
21533,1255,436,1
21319,43,436,1
3096,18212,436,1
1885,18219,436,1
7781,13117,436,1
5289,11126,436,1
13761,23375,436,1
4081,24922,436,1
12203,6341,436,1
22724,19444,436,1
5505,488,436,1
24729,20706,436,1
4077,1,436,1
15619,14805,436,1
14571,15189,436,1
14304,1730,436,1
7131,14005,436,1
9482,14915,436,1
1664,1246,436,1
5504,420,436,1
11649,23944,436,1
26260,854,436,1
18918,23895,436,1
9482,2497,436,1
7649,6925,436,1
15283,21256,436,1
17035,713,436,1
23485,10017,436,1
10727,24920,436,1
14034,9996,436,1
22226,7586,436,1
12767,24897,436,1
9352,14814,436,1
1230,151,436,1
23770,13206,436,1
2572,4241,436,1
14300,111,436,1
9819,13591,436,1
11517,23944,436,1
22067,2153,436,1
15411,9937,436,1
23959,686,436,1
10174,1366,436,1
5331,351,436,1
4873,1494,436,1
7898,3622,436,1
9563,10167,436,1
15917,5090,436,1
16374,14661,436,1
20598,22777,436,1
19889,17451,436,1
14300,1317,436,1
8471,23948,436,1
2013,3968,436,1
16669,225,436,1
25847,132,436,1
7529,2275,436,1
17306,692,436,1
7940,21355,436,1
15917,1674,436,1
14343,169,436,1
9482,545,436,1
2822,939,436,1
8438,24294,436,1
838,10648,436,1
16613,191,436,1
14300,20705,436,1
14571,11220,436,1
9764,5323,436,1
1664,116,436,1
13280,1119,436,1
2084,3519,436,1
20598,5464,436,1
18726,4956,436,1
11355,11008,436,1
1451,13117,437,1
3905,16607,437,1
3905,5251,437,1
14154,16035,437,1
919,17996,437,1
20062,19191,437,1
24138,1517,437,1
24947,704,437,1
11127,6750,437,1
16390,8840,437,1
7932,15308,437,1
3905,15360,437,1
14819,9262,437,1
10998,469,437,1
17073,1578,437,1
6153,4594,437,1
12383,13624,437,1
25861,749,437,1
8625,19409,437,1
3784,7963,437,1
9598,687,437,1
2593,687,437,1
24053,16607,437,1
25437,11633,437,1
24975,426,437,1
24404,2216,437,1
23554,23834,437,1
1369,2472,437,1
8625,8413,437,1
2404,15751,437,1
19312,19300,437,1
11649,71,437,1
19312,462,437,1
2573,4992,437,1
14154,4690,437,1
26392,7310,437,1
14300,23620,437,1
2404,7190,437,1
12198,23435,437,1
3788,2623,437,1
4649,24124,437,1
21005,4432,437,1
16537,1829,437,1
14035,11666,437,1
5264,3501,437,1
1664,2294,437,1
7773,17435,437,1
2205,9369,437,1
2822,23895,437,1
2855,23620,437,1
22451,15090,437,1
16014,22255,437,1
8378,21662,437,1
24975,406,437,1
19111,665,437,1
25938,24809,437,1
5840,15632,437,1
16450,89,437,1
5517,1708,437,1
7940,4439,437,1
12826,18231,437,1
18496,23222,437,1
20217,98,437,1
641,13675,437,1
9954,5166,437,1
23323,969,437,1
4124,13072,437,1
26033,1812,437,1
13192,61,437,1
23959,15346,437,1
3905,969,437,1
3905,488,437,1
14154,20286,437,1
2830,7963,437,1
21005,11117,437,1
22723,2905,437,1
6347,4585,437,1
2645,20286,437,1
23522,14381,437,1
18713,24646,437,1
9961,9108,437,1
24729,2372,437,1
14300,1139,437,1
1999,23834,437,1
16537,2807,437,1
13505,23078,437,1
24330,1057,437,1
26316,23864,437,1
10057,15346,437,1
7773,763,437,1
5505,14531,437,1
1138,1765,437,1
17280,3960,437,1
18067,1747,437,1
14154,15487,437,1
16499,1387,437,1
22870,6785,437,1
21197,7652,437,1
6743,2,437,1
8235,14381,437,1
8065,24328,437,1
11127,7103,437,1
14035,22187,437,1
2781,22820,437,1
3905,14829,437,1
14154,12186,437,1
3905,12177,437,1
8674,15820,437,1
16906,88,437,1
8746,8947,437,1
18918,747,437,1
3905,1263,437,1
3905,4259,437,1
7898,508,437,1
13336,24936,437,1
2645,20624,437,1
1138,23761,437,1
24530,1014,437,1
11246,953,437,1
10922,1442,437,1
15060,631,437,1
14819,159,437,1
5674,890,437,1
3905,12723,437,1
19748,748,437,1
16145,23944,437,1
20598,22362,437,1
17179,12240,437,1
12391,6098,437,1
11060,13564,437,1
8150,24541,437,1
2910,340,437,1
15767,2491,437,1
10486,2392,437,1
3905,23761,437,1
20170,17221,437,1
5281,514,437,1
7556,22947,437,1
2645,7698,437,1
23656,24243,437,1
17855,20935,437,1
15917,8413,437,1
23570,286,437,1
4081,5624,437,1
23771,13524,437,1
1698,713,437,1
21005,17552,437,1
20772,1686,437,1
12849,44,437,1
25856,13117,437,1
25856,570,437,1
8065,686,437,1
16014,5482,437,1
14526,728,437,1
13730,763,437,1
11127,15346,437,1
11110,9988,437,1
7940,19203,437,1
14550,1190,437,1
12352,5624,437,1
25782,10648,437,1
21123,18461,437,1
