299	864186	639299
300	841314	705207
301	623573	252933
302	551501	163944
303	542414	323445
304	543918	261399
305	569298	222324
306	617516	155138
307	492219	176220
308	599902	344442
309	595923	301961
310	561290	237997
311	557171	300772
312	515461	280908
313	593235	212579
314	599791	239507
315	604067	254704
316	602097	293208
317	528532	271983
318	612097	204266
319	539684	261404
320	490360	160125
321	624439	284325
322	531766	227178
323	564691	253901
324	503485	225519
325	582912	368192
326	570399	302552
327	554412	259217
328	565947	253914
329	544626	261639
330	573542	228366
331	589472	240707
332	621853	235743
333	583727	240847
334	512999	279524
335	590219	205918
336	557291	235283
337	562609	261858
338	573223	256679
339	577033	261125
340	618685	246895
341	563806	242703
342	572797	264895
343	537958	171180
344	564558	251534
345	578430	260413
346	495770	314954
347	551139	304558
348	654533	234925
349	574254	246150
350	546542	224111
351	560338	216298
352	676848	196504
353	562287	210155
354	589172	296436
355	600350	211786
356	531053	241400
357	528764	238969
358	555973	241310
359	543279	201456
360	569679	227969
361	486998	186575
362	493599	274738
363	526990	234634
364	578346	257049
365	579387	214941
366	560117	210841
367	629472	276224
368	565964	245190
369	527110	273244
370	545421	190964
371	560155	172391
372	561378	248389
373	652718	214098
374	577674	230794
375	564281	248028
376	537828	245621
377	559807	248525
378	565040	265155
379	559796	237778
380	567364	284685
381	641053	302784
382	535370	222161
383	491034	294190
384	578789	227708
385	493843	284614
386	577923	208670
387	601465	233213
388	582776	232737
389	597019	238045
390	547708	261848
391	517797	231794
392	557925	315216
393	547397	204912
394	567028	240598
395	573124	241739
396	589736	306268
397	568682	234935
398	655580	263955
399	479452	292158
400	570515	250347
401	558916	242376
402	540452	314834
403	647754	219941
404	566630	249854
405	542945	138182
406	553960	261006
407	569226	276648
408	564946	247303
409	580188	355722
410	526519	171753
411	587283	244407
412	552210	250433
413	611343	258279
414	561853	312878
415	584508	218932
416	569499	258173
417	596805	276457
418	535593	143445
419	541643	260772
420	561550	249062
421	486280	298784
422	500130	217874
423	581491	248451
424	540572	254309
425	587211	212643
426	635603	258029
427	571211	249486
428	557092	237979
429	608511	224883
430	450541	268972
431	662544	262982
432	632742	204460
433	668355	167208
434	560443	253200
435	511472	197858
436	550115	259569
437	515463	270311
438	545539	195363
439	590449	254253
440	570787	246876
441	628713	228930
442	556580	229133
443	593632	266999
444	526382	240215
445	461510	212553
446	550952	216322
447	644419	196985
448	655814	200692
449	576564	168998
450	568570	254388
451	544728	151536
452	552544	258173
453	582510	232791
454	576350	289752
455	595209	248589
456	567870	284151
457	509669	309353
458	557305	245969
459	543639	242836
460	582187	245841
461	561214	239273
462	603094	315792
463	572393	258106
464	563936	163930
465	627272	253882
466	568248	211315
467	454114	291335
468	580020	185292
469	542857	258775
470	536737	275481
471	604791	256206
472	598596	199243
473	536423	156254
474	674097	262961
475	532044	241957
476	542553	222643
477	538243	205298
478	638901	233978
479	513685	127049
480	564828	185324
481	569149	273951
482	516087	229278
483	640460	282399
484	555527	227043
485	490765	271309
486	590339	151183
487	606457	178066
488	565975	287165
489	579551	211325
490	666462	219600
491	571916	294434
492	515494	253115
493	578997	247283
494	583084	269586
495	569736	251512
496	582050	243429
497	637274	267038
498	581758	242967
499	497313	297574
500	601745	230592
501	564593	278352
502	554695	250159
503	619204	203719
504	542873	281338
505	565013	238020
506	612309	248937
507	629933	177081
508	529425	255876
509	601962	303111
510	534272	194510
511	607232	201813
512	617934	213483
513	559992	244251
514	566515	247483
515	581817	347897
516	600735	234314
517	564311	254362
518	564132	239716
519	561656	242624
520	547473	262112
521	509737	204519
522	581769	191909
523	539373	231216
524	558473	234860
525	459924	277087
526	586499	197457
527	586128	243241
528	601985	250442
529	515475	251181
530	580859	243392
531	577874	256023
532	655529	240291
533	553779	243274
534	512392	202849
535	581035	264175
536	635019	226082
537	618233	210833
538	602261	221960
539	584584	235919
540	662479	223092
541	616652	307558
542	590474	215673
543	561055	225512
544	558663	250565
545	595705	316516
546	589593	241270
547	564408	247897
548	547925	232626
549	525888	230875
550	559240	240249
551	570386	231491
552	561177	247456
553	562305	275914
554	568231	233130
555	526274	305191
556	565846	244841
557	564036	255414
558	528877	273151
559	574944	277533
560	612380	276270
561	591223	320663
562	541329	196623
563	577613	280332
564	626744	239346
565	582718	244124
566	591505	233934
567	551312	227570
568	596206	224820
569	580534	268471
570	529314	224370
571	593206	175998
572	558061	254532
573	613366	287092
574	666984	183146
575	565702	254553
576	538772	246049
577	563724	246984
578	623575	196956
579	500592	285439
580	554520	251229
581	573815	259122
582	571703	282834
583	547746	209518
584	532663	169014
585	542244	254907
586	544774	237828
587	548284	298188
588	577315	265541
589	553770	259089
590	537145	284535
591	648244	253375
592	547437	230967
593	603002	245119
594	591147	239033
595	539114	314805
596	576311	252568
597	545197	218960
598	570793	227019
599	672748	143913
600	529094	226356
601	589826	179519
602	560758	250715
603	561914	247616
604	585992	242098
605	458197	305419
606	560666	209489
607	588776	218486
608	513517	230867
609	546341	266740
610	492744	288489
611	503990	233888
612	560394	218674
613	595703	240879
614	573398	194369
615	551504	163718
616	557729	241086
617	604381	310175
618	256910	767396
619	216249	729239
620	254116	748223
621	200897	724520
622	237599	737826
623	256884	794543
624	259353	675965
625	231574	696781
626	287834	722534
627	350191	686690
628	294847	707911
629	268507	721783
630	275228	692003
631	263839	718176
632	256048	743012
633	171374	680720
634	257301	742004
635	246193	781969
636	254996	718603
637	267628	718046
638	189013	722025
639	250283	811050
640	260461	743971
641	307642	768800
642	252078	721273
643	243511	729025
644	250998	756247
645	305422	749954
646	330971	748510
647	301925	681732
648	258289	747532
649	218066	652984
650	268582	750393
651	309307	676449
652	297392	837410
653	212684	744675
654	256364	741672
655	260803	732103
656	293378	730822
657	242768	720008
658	275500	729880
659	265037	605686
660	241019	755172
661	191241	788512
662	255886	727572
663	315723	708334
664	234688	718141
665	205548	820577
666	210438	672028
667	268715	766646
668	212151	726042
669	299298	716848
670	391506	745793
671	265410	761230
672	380778	761351
673	301915	642007
674	288109	751211
675	221650	852250
676	203861	729571
677	258191	719517
678	276360	722572
679	250153	705149
680	225440	777239
681	263300	708862
682	209638	779903
683	265687	728957
684	219148	671608
685	202313	803556
686	260246	744148
687	353731	733108
688	361882	664820
689	258354	712117
690	344580	833937
691	241344	757443
692	286128	759627
693	255492	699125
694	246953	837747
695	281449	742170
696	244978	741020
697	281490	707769
698	318257	689616
699	318320	785356
700	267996	752791
701	252398	735342
702	169076	696994
703	287127	769241
704	251773	743313
705	233154	798301
706	289447	672315
707	220236	696190
708	180062	750026
709	267928	721904
710	315014	732821
711	253678	781616
712	249508	730021
713	244713	684484
714	213416	797429
715	338623	688123
716	272708	722671
717	269722	735862
718	265363	749935
719	216910	714147
720	211879	702740
721	248415	734706
722	281381	747219
723	258514	721192
724	240833	764794
725	337516	771698
726	211181	778052
727	256102	748634
728	231591	738461
729	216906	697611
730	308119	778435
731	170563	774573
732	235525	775028
733	242177	789274
734	231394	726782
735	240546	720697
736	242380	733130
737	244510	760474
738	252049	733991
739	293158	788965
740	258335	744541
741	229258	799732
742	318118	765932
743	350824	788594
744	269541	749416
745	257595	742375
746	218404	783360
747	250965	638991
748	271398	705520
749	309785	740209
750	293513	791559
751	255953	744136
752	270778	747623
753	229246	721150
754	182210	807220
755	227734	741386
756	297763	743676
757	237737	729221
758	243262	738194
759	266271	753501
760	224714	721683
761	257321	743788
762	245789	757434
763	253157	736045
764	117874	815348
765	241709	731571
766	347019	718343
767	263035	735230
768	247280	711237
769	250639	741372
770	247362	733488
771	211789	695992
772	216664	677522
773	256255	743704
774	237847	719301
775	213313	735806
776	250379	742917
777	328400	743070
778	241569	734125
779	253541	764473
780	269306	729730
781	293363	724986
782	271138	732683
783	213034	772279
784	251371	786651
785	259065	724720
786	253804	742542
787	241020	760596
788	274995	777238
789	261209	724973
790	222553	726944
791	235047	746106
792	215758	708145
793	249252	741243
794	276918	720893
795	257503	742328
796	270830	751681
797	254122	745421
798	244908	754298
799	344753	787896
800	289445	688489
801	255205	736797
802	281555	721941
803	330430	771436
804	253457	777579
805	233496	791806
806	189684	691186
807	266413	660875
808	243837	733540
809	293505	803362
810	260303	727526
811	243491	728002
812	171693	721563
813	202123	744156
814	267285	728779
815	157834	661485
816	298443	770760
817	335331	818733
818	219609	734441
819	347306	800979
820	287334	659858
821	239976	833889
822	224951	722765
823	303315	750320
824	254814	747030
825	269950	727076
826	260040	745439
827	280473	744377
828	244639	720142
829	256956	740965
830	222004	807032
831	249361	748518
832	311037	756570
833	247122	715890
834	208069	655656
835	257453	742650
836	257325	742328
837	253267	789824
838	307281	762811
839	310424	718333
840	255453	741923
841	278992	757790
842	163957	733702
843	267246	751982
844	301060	715198
845	212056	766472
846	259723	732917
847	281780	775943
848	250805	726946
849	241156	739481
850	187608	800179
851	251058	735027
852	292595	740904
853	272074	712177
854	231261	786917
855	281000	740511
856	275058	713887
857	321560	731068
858	283915	688755
859	232840	738833
860	337958	798963
861	337046	820641
862	276394	761048
863	251347	670435
864	271702	753973
865	162224	685200
866	257677	719150
867	260318	711621
868	186264	695907
869	258174	755159
870	242709	757686
871	257254	743080
872	254983	731658
873	265273	716721
874	237449	785652
875	168596	748879
876	238834	696831
877	263109	743333
878	279676	809670
879	171747	777579
880	208417	813898
881	216564	723064
882	242195	689224
883	253534	741025
884	290176	781215
885	309158	699191
886	310940	711293
887	265486	702190
888	260419	741212
889	309129	744956
890	331240	717418
891	226170	738339
892	190767	706219
893	264262	737376
894	318816	748314
895	403394	777748
896	133737	819023
897	262522	730690
898	322898	707331
899	267179	761430
900	309043	753241
901	240893	734383
902	259566	727891
903	274552	718547
904	281005	717468
905	249734	767527
906	285301	711712
907	269005	750467
908	155283	721118
909	276869	731039
910	267975	745703
911	230459	815042
912	235700	742331
913	284567	716939
914	238601	769529
915	217170	824498
916	343775	713900
917	248775	743006
918	322803	656606
919	275390	840694
920	270819	619081
921	257784	742285
922	262725	748061
923	299229	739252
924	258131	750011
925	356321	721316
926	260631	685446
927	324355	769115
928	262464	745474
929	293755	724434
930	276333	734671
931	246185	768526
932	271427	759785
933	581344	385622
934	487508	410130
935	531520	470380
936	542398	407349
937	535553	401850
938	574340	386342
939	489563	423442
940	561517	424497
941	548471	363521
942	551619	407865
943	535637	416695
944	625861	446966
945	512721	297462
946	485787	451234
947	545177	449711
948	557549	430186
949	450504	489695
950	556721	406275
951	596886	406323
952	552270	452067
953	598696	426412
954	553121	424941
955	585213	507300
956	546923	447205
957	524864	524465
958	614862	474016
959	472136	522566
960	548741	424433
961	579708	389172
962	546195	435981
963	473518	431029
964	565818	441463
965	528421	449609
966	627970	406198
967	492513	376096
968	506194	412830
969	585921	420969
970	500095	384331
971	606741	433003
972	588823	391287
973	550666	358776
974	580102	421291
975	540689	483370
976	531336	427371
977	560929	488831
978	528839	404605
979	587670	454726
980	550071	432907
981	545251	423126
982	517722	389497
983	487466	404035
984	534359	410864
985	573525	363494
986	469597	469641
987	444203	433426
988	530126	482570
989	497364	497954
990	539380	452369
991	550207	427844
992	541436	463443
993	555566	402931
994	621264	430161
995	606519	426672
996	556325	411879
997	565035	407936
998	477578	283202
999	637561	412198
1000	494817	482837
1001	583750	440376
1002	619302	407243
1003	539353	414700
1004	491238	477838
1005	559644	393877
1006	551841	449208
1007	543185	449059
1008	557232	385801
1009	542717	485269
1010	628617	470383
1011	546433	433425
1012	656928	427142
1013	575225	471361
1014	540883	388547
1015	536902	487971
1016	669372	510729
1017	579813	431520
1018	638490	472369
1019	521733	288196
1020	474946	400305
1021	492108	415357
1022	647843	471024
1023	509727	402091
1024	557993	414488
1025	540956	440807
1026	539226	362911
1027	561535	422869
1028	532490	498388
1029	555321	411402
1030	502666	515079
1031	448308	360032
1032	605747	523813
1033	546080	441878
1034	594739	460997
1035	550615	457350
1036	552271	443264
1037	603175	429360
1038	551098	430693
1039	538746	399264
1040	500554	486108
1041	567652	460477
1042	670761	411963
1043	475690	420212
1044	555815	431564
1045	544504	435105
1046	559698	403757
1047	540029	431108
1048	550599	427512
1049	523731	404747
1050	552614	405698
1051	569819	389830
1052	437468	449261
1053	561322	473181
1054	547467	428249
1055	575789	337136
1056	552519	443109
1057	626243	434835
1058	549505	426514
1059	492240	539242
1060	560227	441363
1061	561030	439050
1062	498433	386501
1063	571566	348938
1064	531484	418681
1065	571064	421038
1066	511578	477934
1067	614768	433212
1068	575159	355952
1069	546882	491538
1070	658249	458851
1071	544860	415900
1072	563645	483100
1073	509113	433214
1074	599399	491415
1075	546863	446509
1076	527044	345316
1077	588577	360468
1078	559409	434055
1079	596283	479036
1080	499436	442899
1081	613978	292982
1082	456190	480028
1083	519097	500369
1084	595184	437458
1085	525481	408507
1086	510267	426949
1087	547148	435677
1088	513319	442815
1089	587173	449183
1090	549320	462207
1091	561429	432347
1092	491552	413594
1093	495264	466224
1094	579463	437384
1095	535151	429278
1096	538697	483333
1097	511036	447734
1098	594360	367824
1099	536563	392008
1100	560500	439267
1101	490871	511719
1102	528328	432436
1103	565144	416025
1104	525461	390918
1105	546371	432422
1106	538782	473082
1107	611712	395925
1108	484168	387405
1109	551526	457442
1110	489505	420072
1111	600738	463163
1112	589889	475739
1113	514225	536816
1114	578615	447581
1115	553817	402394
1116	461670	393552
1117	597719	429710
1118	505651	444909
1119	516034	402424
1120	546287	438245
1121	596539	376915
1122	554524	405520
1123	568522	412767
1124	589979	394610
1125	517816	430769
1126	566260	366100
1127	599365	369570
1128	437196	403295
1129	475065	455494
1130	562697	439867
1131	474287	414463
1132	517042	433320
1133	526568	428022
1134	539611	398504
1135	569808	385206
1136	539631	417731
1137	536056	433013
1138	550433	455366
1139	499380	378456
1140	556204	478664
1141	563430	421182
1142	545045	424260
1143	553634	447321
1144	535370	426421
1145	562541	424860
1146	613299	443903
1147	542295	448653
1148	514456	471271
1149	511573	356527
1150	511377	447729
1151	479144	530599
1152	537444	434463
1153	538071	476262
1154	561644	437142
1155	541794	440513
1156	574696	453097
1157	535114	427111
1158	568190	462684
1159	551346	418392
1160	570220	437495
1161	496768	392238
1162	603715	446602
1163	562761	451747
1164	591406	478984
1165	567287	446702
1166	503884	445231
1167	488808	432042
1168	590610	363074
1169	502713	461159
1170	537914	440074
1171	541156	470641
1172	545384	440024
1173	546724	436025
1174	553439	391197
1175	459376	417560
1176	543882	433069
1177	541775	426833
1178	587665	442146
1179	546781	435921
1180	649819	402618
1181	589886	417783
1182	555177	411731
1183	545799	434875
1184	537358	433500
1185	474403	396993
1186	614391	432060
1187	525885	408633
1188	540590	500716
1189	539864	439369
1190	517804	430120
1191	615324	459379
1192	604153	425325
1193	538145	455848
1194	540472	433652
1195	534566	419446
1196	489749	431702
1197	554344	507754
1198	536341	503208
1199	535188	533997
1200	544385	417589
1201	551464	437752
1202	539973	435022
1203	528431	548215
1204	562797	537421
1205	508043	396501
1206	544049	438662
1207	518755	455241
1208	543510	406511
1209	465992	427732
1210	497761	545339
1211	503305	541419
1212	546148	439859
1213	544848	453980
1214	530976	510400
1215	476036	495210
1216	511620	442106
1217	549513	426946
1218	546765	437681
1219	635196	471927
1220	490878	419594
1221	587238	408202
1222	518503	427052
1223	533823	438128
1224	550848	429297
1225	555081	374919
1226	589141	508464
1227	502737	414379
1228	506686	362499
1229	548132	443869
1230	491170	526141
1231	561259	555874
1232	537607	467331
1233	528819	423088
1234	552075	458191
1235	488078	386485
1236	477080	439728
1237	553909	418551
1238	639407	453570
1239	546029	436971
1240	575548	403760
1241	540998	509845
1242	497663	411215
1243	550114	413363
1244	536199	410166
1245	593205	453290
1246	605722	365131
1247	549184	442333
1248	523254	437878
1249	535947	444924
1250	539919	458163
1251	572815	413163
1252	510224	508938
1253	793712	253869
1254	824235	182393
1255	761457	262653
1256	794985	311076
1257	779569	150623
1258	810617	247422
1259	855489	211373
1260	849254	283112
1261	808784	242254
1262	791155	234010
1263	809656	243885
1264	808163	241795
1265	767028	226008
1266	823630	251398
1267	782172	210780
1268	854342	282373
1269	842713	245312
1270	856465	252408
1271	822556	275760
1272	853014	268530
1273	815736	251749
1274	796737	235100
1275	734201	239635
1276	792133	192616
1277	807811	241810
1278	808336	241768
1279	840286	227016
1280	782953	207370
1281	876441	180658
1282	862557	237489
1283	805067	246062
1284	747163	257973
1285	860400	304313
1286	838811	224435
1287	765391	238154
1288	909774	177017
1289	805219	243830
1290	871274	195811
1291	809012	229132
1292	841925	346604
1293	808083	222905
1294	812151	245409
1295	800231	232016
1296	796530	215743
1297	756887	266465
1298	735435	285672
1299	837660	211926
1300	913662	134920
1301	749321	200484
1302	794629	248741
1303	804405	244473
1304	802111	214682
1305	807493	241644
1306	757011	220524
1307	733684	216569
1308	813657	150704
1309	813354	273784
1310	832128	271389
1311	766957	220939
1312	811077	267030
1313	806127	239206
1314	802856	239801
1315	797349	262013
1316	789086	256113
1317	870334	259442
1318	786819	217596
1319	724693	300946
1320	802289	237945
1321	745416	198118
1322	805167	195569
1323	804876	233484
1324	811122	234227
1325	746115	174758
1326	808918	240673
1327	783113	249571
1328	779407	216656
1329	795765	205593
1330	808909	244561
1331	793721	273544
1332	838678	285533
1333	816382	241539
1334	762228	170036
1335	785728	198547
1336	831392	233281
1337	852354	351771
1338	754394	188386
1339	833141	244991
1340	813108	245893
1341	796846	214589
1342	809373	167754
1343	766881	246119
1344	857835	179609
1345	807956	241772
1346	725843	266365
1347	782383	273638
1348	867714	178320
1349	819132	336025
1350	805575	259205
1351	776270	342297
1352	743869	285111
1353	806545	242423
1354	803229	246622
1355	826119	273742
1356	883855	276227
1357	872437	199366
1358	806010	253932
1359	885710	207920
1360	729156	251369
1361	755167	224395
1362	864001	143590
1363	778476	260039
1364	837897	231719
1365	806903	239418
1366	806003	241718
1367	766740	264258
1368	833070	262092
1369	788701	281634
1370	806172	256966
1371	801115	280568
1372	808036	251643
1373	808170	221769
1374	817749	245231
1375	803097	213517
1376	848376	221062
1377	801185	253763
1378	802481	245334
1379	806501	245656
1380	811051	233169
1381	794362	240626
1382	798852	242607
1383	835229	231967
1384	825468	252748
1385	860649	139962
1386	867303	312028
1387	827932	235274
1388	812413	250382
1389	783222	233377
1390	788340	235197
1391	828604	274972
1392	791483	203193
1393	815370	332003
1394	813230	241626
1395	837268	233956
1396	893118	141854
1397	891639	222727
1398	736002	275702
1399	727552	253350
1400	843731	255903
1401	851033	199614
1402	882714	199375
1403	786460	286314
1404	888806	185365
1405	758373	213773
1406	779551	283553
1407	774858	229972
1408	776245	193642
1409	799209	214049
1410	838295	205014
1411	843948	359339
1412	744947	233071
1413	809004	239858
1414	838840	290309
1415	863682	210058
1416	746395	338046
1417	761539	305396
1418	807424	243082
1419	848407	200373
1420	809929	244528
1421	819272	251346
1422	808243	245479
1423	709033	331978
1424	832767	240604
1425	818255	220116
1426	830163	216187
1427	811557	257847
1428	836277	272560
1429	869697	240782
1430	786991	226933
1431	847635	233364
1432	777123	255131
1433	794074	280755
1434	798365	261221
1435	792217	324106
1436	877409	279311
1437	836796	283381
1438	810776	255655
1439	797840	227260
1440	805699	244328
1441	822415	228782
1442	854434	182273
1443	808472	241370
1444	854078	216536
1445	776876	210752
1446	801580	233127
1447	804306	232302
1448	798674	182094
1449	830283	261867
1450	850261	182406
1451	833903	222088
1452	828641	216117
1453	798745	216888
1454	817239	280192
1455	845443	205967
1456	801965	207790
1457	777245	282920
1458	785719	212629
1459	784197	196482
1460	875397	193513
1461	803909	143451
1462	760109	274439
1463	825397	225267
1464	827196	230652
1465	833920	273791
1466	802930	232758
1467	761357	240327
1468	787830	198769
1469	800784	277894
1470	795091	246317
1471	789940	178354
1472	849885	226831
1473	844844	217626
1474	810720	231120
1475	777952	227175
1476	796301	253068
1477	836069	211456
1478	725662	243972
1479	821905	288624
1480	750750	213230
1481	867380	208671
1482	812709	248657
1483	770611	157778
1484	839690	166947
1485	811742	247347
1486	738001	235064
1487	765796	239017
1488	818500	263988
1489	856957	152113
1490	817541	128934
1491	896024	206022
1492	771206	278182
1493	731083	257941
1494	761600	171345
1495	825399	236897
1496	793786	240794
1497	804054	228959
1498	815671	220031
1499	817824	255477
1500	792697	226642
1501	772549	239088
1502	819347	262933
1503	818044	241088
1504	804961	254767
1505	770604	331322
1506	862313	195068
1507	793309	245111
1508	764197	149751
1509	771625	309015
1510	762995	137958
1511	801340	166195
1512	802692	248240
1513	799085	326294
1514	839602	141486
1515	806206	242953
1516	848656	242083
1517	814206	234837
1518	795132	261826
1519	809504	231713
1520	726964	244068
1521	797907	236008
1522	835193	255264
1523	784965	230062
1524	783617	262452
1525	874769	237445
1526	790023	162623
1527	869977	217315
1528	816583	285646
1529	819014	178971
1530	806564	228611
1531	776929	175876
1532	820114	241824
1533	809270	235480
1534	850080	301694
1535	775576	214729
1536	762220	201489
1537	787634	208637
1538	837705	183892
1539	743486	210190
1540	833976	214186
1541	750510	324130
1542	812921	256262
1543	874372	191594
1544	868167	228347
1545	815605	239519
1546	836059	221012
1547	856835	289341
1548	823141	203497
1549	806678	241501
1550	759976	283246
1551	803022	245592
1552	765715	281157
1553	823326	281490
1554	808523	242120
1555	808833	241692
1556	810615	244983
1557	834180	195070
1558	804550	222538
1559	809651	243502
1560	833713	231141
1561	760374	144848
1562	782321	250893
1563	816153	243422
1564	817075	249226
1565	831422	194245
1566	849016	229923
1567	819357	236228
1568	830726	223022
1569	809043	241386
1570	841856	249538
1571	860654	303649
1572	822417	228001
1573	762257	204672
1574	447100	578447
1575	435369	600655
1576	450681	614019
1577	446408	617816
1578	458825	608028
1579	437246	626679
1580	454357	627922
1581	472602	547751
1582	446070	660584
1583	436173	596885
1584	427674	649409
1585	429283	696036
1586	443685	556528
1587	459542	604591
1588	432232	612326
1589	441101	632597
1590	434308	622475
1591	451267	521677
1592	440009	607204
1593	452407	650191
1594	439403	647691
1595	443034	608016
1596	444433	600811
1597	454532	645000
1598	424823	632310
1599	440107	607385
1600	451719	596564
1601	443376	615484
1602	445431	608977
1603	444904	608335
1604	440573	587754
1605	420214	670760
1606	435259	600545
1607	452350	614438
1608	462959	604618
1609	437911	580427
1610	438421	597731
1611	448067	624888
1612	444800	611906
1613	437290	592669
1614	435894	584536
1615	407185	725388
1616	452789	601477
1617	444481	611260
1618	431354	637354
1619	430530	606861
1620	443303	611108
1621	445232	613051
1622	404544	731122
1623	429547	618065
1624	443000	608074
1625	435259	597598
1626	443703	660042
1627	427786	615834
1628	459700	534846
1629	452060	618631
1630	442216	648286
1631	462253	537194
1632	438157	612420
1633	427937	624218
1634	439556	639152
1635	451591	614155
1636	444028	612568
1637	447920	560215
1638	451407	613075
1639	441417	591083
1640	437912	608595
1641	442093	606830
1642	431324	619224
1643	452444	572715
1644	435969	661051
1645	443881	624977
1646	444942	615911
1647	442766	614279
1648	429488	612140
1649	432383	651805
1650	456268	606299
1651	446119	601343
1652	457620	595627
1653	455587	621993
1654	449467	594608
1655	484292	484470
1656	442884	634567
1657	454183	557625
1658	446602	609863
1659	447314	660847
1660	444661	611980
1661	449484	620119
1662	460069	601972
1663	443667	610462
1664	429709	610420
1665	432770	626516
1666	465949	562223
